sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_6U0-456,bx-6u0,BX 6U0,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08; 2 разъема T75,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-456,bx-6u0,BX 6U0,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-456,bx-6u0,BX 6U0,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-433,bx-6u0,BX 6U0,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-433,bx-6u0,BX 6U0,Контроллеры BX-6x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-224,bx-6u0,BX 6U0,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-224,bx-6u0,BX 6U0,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-232,bx-6u0,BX 6U0,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 32K: 2048*16 1024*32 512*64; Два цвета 24K: 1536*16 768*32 384*64; Три цвета 16K: 1024*16 512*32 256*64 128*128,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-920,bx-6u0,BX 6U0,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-558,bx-6u0,BX 6U0,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-558,bx-6u0,BX 6U0,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-942,bx-6u0,BX 6U0,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-942,bx-6u0,BX 6U0,Контроллеры BX-6x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-495,bx-6u0,BX 6U0,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные, трехцветные",,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U0-495,bx-6u0,BX 6U0,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6u0,2026-03-28 15:56:00
КОН-BX_6U1-456,bx-6u1,BX 6U1,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08; 2 разъема T75,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-456,bx-6u1,BX 6U1,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-433,bx-6u1,BX 6U1,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-433,bx-6u1,BX 6U1,Контроллеры BX-6x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-224,bx-6u1,BX 6U1,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-224,bx-6u1,BX 6U1,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-232,bx-6u1,BX 6U1,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-920,bx-6u1,BX 6U1,Контроллеры BX-6x,Площадь управления:,Один цвет 64K: 3200*16 2048*32 1024*64; Два цвета 48K: 3072*16 1536*32 768*64; Три цвета 32K: 2048*16 1024*32 512*64 256*128,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-920,bx-6u1,BX 6U1,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-920,bx-6u1,BX 6U1,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-920,bx-6u1,BX 6U1,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-558,bx-6u1,BX 6U1,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-558,bx-6u1,BX 6U1,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-942,bx-6u1,BX 6U1,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-942,bx-6u1,BX 6U1,Контроллеры BX-6x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-495,bx-6u1,BX 6U1,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные, трехцветные",,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U1-495,bx-6u1,BX 6U1,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6u1,2026-03-28 15:56:02
КОН-BX_6U3-456,bx-6u3,BX 6U3,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-433,bx-6u3,BX 6U3,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-433,bx-6u3,BX 6U3,Контроллеры BX-6x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-433,bx-6u3,BX 6U3,Контроллеры BX-6x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-224,bx-6u3,BX 6U3,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-224,bx-6u3,BX 6U3,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-232,bx-6u3,BX 6U3,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-232,bx-6u3,BX 6U3,Контроллеры BX-6x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-920,bx-6u3,BX 6U3,Контроллеры BX-6x,Площадь управления:,Один цвет 128K: 3200*32 2048*64 1024*128; Два цвета 96K: 3072*32 1536*64 768*128,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-920,bx-6u3,BX 6U3,Контроллеры BX-6x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-920,bx-6u3,BX 6U3,Контроллеры BX-6x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-920,bx-6u3,BX 6U3,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-920,bx-6u3,BX 6U3,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-558,bx-6u3,BX 6U3,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-558,bx-6u3,BX 6U3,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-942,bx-6u3,BX 6U3,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-942,bx-6u3,BX 6U3,Контроллеры BX-6x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-942,bx-6u3,BX 6U3,Контроллеры BX-6x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-495,bx-6u3,BX 6U3,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные",,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6U3-495,bx-6u3,BX 6U3,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6u3,2026-03-28 15:56:04
КОН-BX_6UT_081-456,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-456,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-433,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-433,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-433,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-224,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-224,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-232,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-232,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-920,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Площадь управления:,Один цвет 16K: 1024*16 512*32 336*48 256*64; Два цвета 16K: 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-920,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-920,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-920,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-920,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-558,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-558,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-942,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-942,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-942,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-495,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные",,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6UT_081-495,bx-6ut-0812,BX 6UT 0812,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6ut-0812,2026-03-28 15:55:57
КОН-BX_6W_WIFI-456,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-433,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-433,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-433,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-224,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-224,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-232,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-232,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-920,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 64K: 512*128 (W≤512); Два цвета 64K: 512*128,,W≤512,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-920,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-920,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-920,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-920,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-558,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-558,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-942,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Режим соединения:,"WiFi, USB",,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-942,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-942,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-942,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-495,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные",,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W_WIFI-495,bx-6w-wifi,BX 6W WIFI,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6w-wifi,2026-03-28 15:55:44
КОН-BX_6W0-456,bx-6w0,BX 6W0,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08; 2 разъема T75,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-456,bx-6w0,BX 6W0,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-456,bx-6w0,BX 6W0,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-433,bx-6w0,BX 6W0,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-433,bx-6w0,BX 6W0,Контроллеры BX-6x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-224,bx-6w0,BX 6W0,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-224,bx-6w0,BX 6W0,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-232,bx-6w0,BX 6W0,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-920,bx-6w0,BX 6W0,Контроллеры BX-6x,Площадь управления:,Один цвет 32K: 2048*16 1024*32 512*64; Два цвета 24K: 1536*16 768*32 384*64; Три цвета 16K: 1024*16 512*32 256*64 128*128,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-920,bx-6w0,BX 6W0,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-920,bx-6w0,BX 6W0,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-920,bx-6w0,BX 6W0,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-558,bx-6w0,BX 6W0,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-558,bx-6w0,BX 6W0,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-942,bx-6w0,BX 6W0,Контроллеры BX-6x,Режим соединения:,"WiFi, USB",,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-942,bx-6w0,BX 6W0,Контроллеры BX-6x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-942,bx-6w0,BX 6W0,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-495,bx-6w0,BX 6W0,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные, трехцветные",,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W0-495,bx-6w0,BX 6W0,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6w0,2026-03-28 15:55:36
КОН-BX_6W1-456,bx-6w1,BX 6W1,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08; 2 разъема T75,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-456,bx-6w1,BX 6W1,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-433,bx-6w1,BX 6W1,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-433,bx-6w1,BX 6W1,Контроллеры BX-6x,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-433,bx-6w1,BX 6W1,Контроллеры BX-6x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-224,bx-6w1,BX 6W1,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
